pair,cond,trial,env,env_code,num_windows,window_start,window_end,headVectP1,headVectP2
LMAM,standing,T016,Cafe,,0,0,1024,0.973601907,1.032224703
LMAM,standing,T016,Cafe,,1,512,1536,1.099165097,0.865060235
LMAM,standing,T016,Cafe,,2,1024,2048,1.064042871,0.94198853
LMAM,standing,T016,Cafe,,3,1536,2560,1.189139816,0.89245541
LMAM,standing,T016,Cafe,,4,2048,3072,1.221591942,0.88012641
LMAM,standing,T016,Cafe,,5,2560,3584,0.752516703,0.941586135
LMAM,standing,T016,Cafe,,6,3072,4096,1.005228077,0.919905479
LMAM,standing,T016,Cafe,,7,3584,4608,1.281455649,1.136388484
LMAM,standing,T016,Cafe,,8,4096,5120,1.360699614,1.183300117
LMAM,standing,T017,NoMusicParty,,0,0,1024,1.371164063,1.089470993
LMAM,standing,T017,NoMusicParty,,1,512,1536,1.424711131,0.983987888
LMAM,standing,T017,NoMusicParty,,2,1024,2048,1.413836537,1.200384223
LMAM,standing,T017,NoMusicParty,,3,1536,2560,1.276354252,1.144703813
LMAM,standing,T017,NoMusicParty,,4,2048,3072,0.919614177,0.984708801
LMAM,standing,T017,NoMusicParty,,5,2560,3584,1.119754188,0.826825088
LMAM,standing,T017,NoMusicParty,,6,3072,4096,1.043373466,1.031539303
LMAM,standing,T017,NoMusicParty,,7,3584,4608,1.056859719,1.178521239
LMAM,standing,T017,NoMusicParty,,8,4096,5120,0.990656826,0.918235103
LMAM,standing,T018,Library,,0,0,1024,0.733566234,0.764712284
LMAM,standing,T018,Library,,1,512,1536,0.984456488,0.759737426
LMAM,standing,T018,Library,,2,1024,2048,1.067872318,0.750908492
LMAM,standing,T018,Library,,3,1536,2560,0.748477589,0.899393508
LMAM,standing,T018,Library,,4,2048,3072,0.992550348,0.917754235
LMAM,standing,T018,Library,,5,2560,3584,1.238446475,1.043721226
LMAM,standing,T018,Library,,6,3072,4096,1.299632747,1.003604343
LMAM,standing,T018,Library,,7,3584,4608,1.158045694,1.055728822
LMAM,standing,T018,Library,,8,4096,5120,1.341378449,1.028684202
LTJS2,standing,T003,Cafe,,0,0,1024,1.096534216,0.739894006
LTJS2,standing,T003,Cafe,,1,512,1536,1.09364259,0.989044402
LTJS2,standing,T003,Cafe,,2,1024,2048,1.065934786,0.918516423
LTJS2,standing,T003,Cafe,,3,1536,2560,1.02536808,0.907439075
LTJS2,standing,T003,Cafe,,4,2048,3072,1.032230773,0.816444542
LTJS2,standing,T003,Cafe,,5,2560,3584,0.942847124,0.831050069
LTJS2,standing,T003,Cafe,,6,3072,4096,0.924688993,0.818255413
LTJS2,standing,T003,Cafe,,7,3584,4608,0.9454268,0.74635659
LTJS2,standing,T003,Cafe,,8,4096,5120,1.051050327,0.781792868
LTJS2,standing,T004,Living,,0,0,1024,1.062425436,1.056243815
LTJS2,standing,T004,Living,,1,512,1536,1.046374047,0.820215091
LTJS2,standing,T004,Living,,2,1024,2048,1.095571539,0.718707597
LTJS2,standing,T004,Living,,3,1536,2560,0.997805053,0.76532501
LTJS2,standing,T004,Living,,4,2048,3072,1.066787923,0.944040674
LTJS2,standing,T004,Living,,5,2560,3584,1.119334512,0.84963392
LTJS2,standing,T004,Living,,6,3072,4096,1.049254736,0.773126785
LTJS2,standing,T004,Living,,7,3584,4608,1.004156869,0.8472924
LTJS2,standing,T004,Living,,8,4096,5120,0.881889006,0.903936432
LTJS2,standing,T005,MusicParty,,0,0,1024,1.253236471,0.964862585
LTJS2,standing,T005,MusicParty,,1,512,1536,1.276971662,1.122604541
LTJS2,standing,T005,MusicParty,,2,1024,2048,1.205765152,1.197657086
LTJS2,standing,T005,MusicParty,,3,1536,2560,1.186394135,1.021802337
LTJS2,standing,T005,MusicParty,,4,2048,3072,1.121459343,0.846814664
LTJS2,standing,T005,MusicParty,,5,2560,3584,1.310458741,0.9065487
LTJS2,standing,T005,MusicParty,,6,3072,4096,1.248875667,0.743823655
LTJS2,standing,T005,MusicParty,,7,3584,4608,1.079974328,0.982175492
LTJS2,standing,T005,MusicParty,,8,4096,5120,1.193614427,1.029930192
LTJS2,standing,T006,FoodCourt,,0,0,1024,0.929569363,0.785053149
LTJS2,standing,T006,FoodCourt,,1,512,1536,1.009628195,0.989302633
LTJS2,standing,T006,FoodCourt,,2,1024,2048,1.049981843,0.982269236
LTJS2,standing,T006,FoodCourt,,3,1536,2560,1.045455674,1.135339301
LTJS2,standing,T006,FoodCourt,,4,2048,3072,1.027279704,1.161114491
LTJS2,standing,T006,FoodCourt,,5,2560,3584,1.034037264,1.164176938
LTJS2,standing,T006,FoodCourt,,6,3072,4096,0.879971965,0.7313414
LTJS2,standing,T006,FoodCourt,,7,3584,4608,0.837417911,0.721212498
LTJS2,standing,T006,FoodCourt,,8,4096,5120,1.024323485,0.849571438
LTJS2,standing,T007,Library,,0,0,1024,1.181810198,0.712921378
LTJS2,standing,T007,Library,,1,512,1536,1.013191224,0.7728948
LTJS2,standing,T007,Library,,2,1024,2048,0.936395819,0.96156996
LTJS2,standing,T007,Library,,3,1536,2560,0.896586075,0.79655261
LTJS2,standing,T007,Library,,4,2048,3072,1.021557928,0.900884402
LTJS2,standing,T007,Library,,5,2560,3584,1.143262208,0.947329304
LTJS2,standing,T007,Library,,6,3072,4096,1.123616464,1.048686889
LTJS2,standing,T007,Library,,7,3584,4608,1.093395756,1.053056571
LTJS2,standing,T007,Library,,8,4096,5120,1.078558989,0.756732136
LTJS2,standing,T008,NoMusicParty,,0,0,1024,1.306942614,1.166520874
LTJS2,standing,T008,NoMusicParty,,1,512,1536,1.086137265,0.803630251
LTJS2,standing,T008,NoMusicParty,,2,1024,2048,0.942362307,0.650216356
LTJS2,standing,T008,NoMusicParty,,3,1536,2560,0.993445044,0.848467558
LTJS2,standing,T008,NoMusicParty,,4,2048,3072,0.952703621,0.979879718
LTJS2,standing,T008,NoMusicParty,,5,2560,3584,1.056295063,1.029334081
LTJS2,standing,T008,NoMusicParty,,6,3072,4096,1.09120617,1.091846846
LTJS2,standing,T008,NoMusicParty,,7,3584,4608,1.091763046,1.010236413
LTJS2,standing,T008,NoMusicParty,,8,4096,5120,1.011047296,0.814469334
LTJS2,standing,T009,Train,,0,0,1024,1.205150578,1.28853845
LTJS2,standing,T009,Train,,1,512,1536,0.993208667,0.950030148
LTJS2,standing,T009,Train,,2,1024,2048,1.083046595,0.864370598
LTJS2,standing,T009,Train,,3,1536,2560,1.221061235,0.903644564
LTJS2,standing,T009,Train,,4,2048,3072,1.251996692,0.884544157
LTJS2,standing,T009,Train,,5,2560,3584,1.220560675,0.820465376
LTJS2,standing,T009,Train,,6,3072,4096,1.066109891,0.894446034
LTJS2,standing,T009,Train,,7,3584,4608,0.967311989,0.926588898
LTJS2,standing,T009,Train,,8,4096,5120,1.097756131,0.955377576
LTJS2,sitting,T012,Cafe,,0,0,1024,1.046408683,0.852365488
LTJS2,sitting,T012,Cafe,,1,512,1536,1.103611138,0.931317067
LTJS2,sitting,T012,Cafe,,2,1024,2048,1.080647896,0.736103829
LTJS2,sitting,T012,Cafe,,3,1536,2560,0.960610917,0.654036079
LTJS2,sitting,T012,Cafe,,4,2048,3072,1.197643701,0.788914189
LTJS2,sitting,T012,Cafe,,5,2560,3584,1.216304783,1.01328137
LTJS2,sitting,T012,Cafe,,6,3072,4096,0.995039405,1.018328351
LTJS2,sitting,T012,Cafe,,7,3584,4608,0.929601108,0.940394786
LTJS2,sitting,T012,Cafe,,8,4096,5120,1.08267748,0.968799592
LTJS2,sitting,T013,FoodCourt,,0,0,1024,1.176333977,0.853716346
LTJS2,sitting,T013,FoodCourt,,1,512,1536,1.240197118,1.21936369
LTJS2,sitting,T013,FoodCourt,,2,1024,2048,1.191668636,1.270912481
LTJS2,sitting,T013,FoodCourt,,3,1536,2560,1.117980555,1.088516658
LTJS2,sitting,T013,FoodCourt,,4,2048,3072,1.017472985,1.006846836
LTJS2,sitting,T013,FoodCourt,,5,2560,3584,1.039027258,1.061806003
LTJS2,sitting,T013,FoodCourt,,6,3072,4096,1.084426734,0.899057586
LTJS2,sitting,T013,FoodCourt,,7,3584,4608,1.113345841,0.872685367
LTJS2,sitting,T013,FoodCourt,,8,4096,5120,1.086412904,0.918642275
LTJS2,sitting,T014,Living,,0,0,1024,1.07834474,1.276144402
LTJS2,sitting,T014,Living,,1,512,1536,1.093894005,0.942422151
LTJS2,sitting,T014,Living,,2,1024,2048,1.257393033,0.962249072
LTJS2,sitting,T014,Living,,3,1536,2560,1.14206892,1.070735859
LTJS2,sitting,T014,Living,,4,2048,3072,0.999520628,1.051571964
LTJS2,sitting,T014,Living,,5,2560,3584,1.12397419,0.992324327
LTJS2,sitting,T014,Living,,6,3072,4096,1.184586941,1.015540165
LTJS2,sitting,T014,Living,,7,3584,4608,1.205311143,1.043668745
LTJS2,sitting,T014,Living,,8,4096,5120,1.091077655,0.852272338
LTJS2,sitting,T015,MusicParty,,0,0,1024,1.179287635,1.370670294
LTJS2,sitting,T015,MusicParty,,1,512,1536,1.202723445,0.952893335
LTJS2,sitting,T015,MusicParty,,2,1024,2048,1.134490572,0.871357363
LTJS2,sitting,T015,MusicParty,,3,1536,2560,1.025499711,0.828129995
LTJS2,sitting,T015,MusicParty,,4,2048,3072,1.052233618,1.02795572
LTJS2,sitting,T015,MusicParty,,5,2560,3584,0.959245404,1.02583573
LTJS2,sitting,T015,MusicParty,,6,3072,4096,1.0003558,0.841203056
LTJS2,sitting,T015,MusicParty,,7,3584,4608,0.972035312,0.919932451
LTJS2,sitting,T015,MusicParty,,8,4096,5120,0.953936765,0.940930856
LTJS2,sitting,T016,Library,,0,0,1024,0.893404801,0.932425821
LTJS2,sitting,T016,Library,,1,512,1536,1.338474729,0.858495752
LTJS2,sitting,T016,Library,,2,1024,2048,1.323730526,0.818409305
LTJS2,sitting,T016,Library,,3,1536,2560,1.316405307,0.918015373
LTJS2,sitting,T016,Library,,4,2048,3072,1.298825321,0.99414401
LTJS2,sitting,T016,Library,,5,2560,3584,1.240761965,1.054632687
LTJS2,sitting,T016,Library,,6,3072,4096,1.15315274,0.833306428
LTJS2,sitting,T016,Library,,7,3584,4608,1.124322153,0.807630078
LTJS2,sitting,T016,Library,,8,4096,5120,1.03199196,0.895908396
LTJS2,sitting,T017,NoMusicParty,,0,0,1024,1.141739788,1.164183354
LTJS2,sitting,T017,NoMusicParty,,1,512,1536,1.255882334,1.038343634
LTJS2,sitting,T017,NoMusicParty,,2,1024,2048,1.268410975,1.074657933
LTJS2,sitting,T017,NoMusicParty,,3,1536,2560,1.041668398,0.98325091
LTJS2,sitting,T017,NoMusicParty,,4,2048,3072,1.075407766,0.995129509
LTJS2,sitting,T017,NoMusicParty,,5,2560,3584,1.243054876,0.813531697
LTJS2,sitting,T017,NoMusicParty,,6,3072,4096,1.208043839,1.062724317
LTJS2,sitting,T017,NoMusicParty,,7,3584,4608,1.243747638,1.443682021
LTJS2,sitting,T017,NoMusicParty,,8,4096,5120,1.327761094,1.330471639
LTJS2,sitting,T018,Train,,0,0,1024,1.28067223,0.982783153
LTJS2,sitting,T018,Train,,1,512,1536,1.174004067,1.083597454
LTJS2,sitting,T018,Train,,2,1024,2048,1.362846481,1.112866998
LTJS2,sitting,T018,Train,,3,1536,2560,1.378403104,1.057556205
LTJS2,sitting,T018,Train,,4,2048,3072,1.034439213,0.775475364
LTJS2,sitting,T018,Train,,5,2560,3584,1.083392316,0.768455957
LTJS2,sitting,T018,Train,,6,3072,4096,1.111276291,1.305707685
LTJS2,sitting,T018,Train,,7,3584,4608,1.311064282,1.369464493
LTJS2,sitting,T018,Train,,8,4096,5120,1.383139937,0.856171943
MHHL,standing,T003,Cafe,,0,0,1024,1.053478198,0.874945014
MHHL,standing,T003,Cafe,,1,512,1536,1.071900999,0.896724599
MHHL,standing,T003,Cafe,,2,1024,2048,0.673391749,0.753874976
MHHL,standing,T003,Cafe,,3,1536,2560,1.093094427,0.777080621
MHHL,standing,T003,Cafe,,4,2048,3072,1.150347021,0.865559111
MHHL,standing,T003,Cafe,,5,2560,3584,0.965643143,0.79718057
MHHL,standing,T003,Cafe,,6,3072,4096,0.957541658,0.754994353
MHHL,standing,T003,Cafe,,7,3584,4608,1.081498173,0.775785164
MHHL,standing,T003,Cafe,,8,4096,5120,1.061383742,0.782288119
MHHL,standing,T004,MusicParty,,0,0,1024,1.435045752,1.230211359
MHHL,standing,T004,MusicParty,,1,512,1536,0.878519553,0.792458413
MHHL,standing,T004,MusicParty,,2,1024,2048,0.955566632,0.811733042
MHHL,standing,T004,MusicParty,,3,1536,2560,1.038414668,0.879506589
MHHL,standing,T004,MusicParty,,4,2048,3072,0.891464695,0.838416301
MHHL,standing,T004,MusicParty,,5,2560,3584,0.871991932,0.843373929
MHHL,standing,T004,MusicParty,,6,3072,4096,1.006214077,0.935282553
MHHL,standing,T004,MusicParty,,7,3584,4608,0.976411142,0.803675678
MHHL,standing,T004,MusicParty,,8,4096,5120,1.038342698,0.917293042
MHHL,standing,T005,NoMusicParty,,0,0,1024,1.479303279,1.240454521
MHHL,standing,T005,NoMusicParty,,1,512,1536,0.86171014,0.823371144
MHHL,standing,T005,NoMusicParty,,2,1024,2048,0.942228059,0.972827288
MHHL,standing,T005,NoMusicParty,,3,1536,2560,1.045533145,1.116962475
MHHL,standing,T005,NoMusicParty,,4,2048,3072,0.987163957,0.896216918
MHHL,standing,T005,NoMusicParty,,5,2560,3584,1.085224673,0.839362354
MHHL,standing,T005,NoMusicParty,,6,3072,4096,0.995809961,0.919523674
MHHL,standing,T005,NoMusicParty,,7,3584,4608,0.830055066,0.907182165
MHHL,standing,T005,NoMusicParty,,8,4096,5120,0.845171035,0.889538714
MHHL,standing,T006,Living,,0,0,1024,0.875774983,0.665608996
MHHL,standing,T006,Living,,1,512,1536,0.941483439,0.717371843
MHHL,standing,T006,Living,,2,1024,2048,0.906823043,0.594132235
MHHL,standing,T006,Living,,3,1536,2560,0.821318815,0.689078782
MHHL,standing,T006,Living,,4,2048,3072,0.898679446,0.780973738
MHHL,standing,T006,Living,,5,2560,3584,1.019116745,0.701088351
MHHL,standing,T006,Living,,6,3072,4096,0.991080158,0.673692383
MHHL,standing,T006,Living,,7,3584,4608,0.954411071,0.67101848
MHHL,standing,T006,Living,,8,4096,5120,1.048386049,0.682913723
MHHL,standing,T007,Library,,0,0,1024,0.97591261,0.700252371
MHHL,standing,T007,Library,,1,512,1536,0.811240248,0.732064843
MHHL,standing,T007,Library,,2,1024,2048,0.840672053,0.666603729
MHHL,standing,T007,Library,,3,1536,2560,0.866988993,0.699825314
MHHL,standing,T007,Library,,4,2048,3072,1.004826131,0.772153594
MHHL,standing,T007,Library,,5,2560,3584,1.112748353,0.763687877
MHHL,standing,T007,Library,,6,3072,4096,0.949984452,0.578177721
MHHL,standing,T007,Library,,7,3584,4608,0.86182034,0.687424134
MHHL,standing,T007,Library,,8,4096,5120,0.96346004,0.901293463
MHHL,standing,T008,Train,,0,0,1024,1.324169935,1.251908302
MHHL,standing,T008,Train,,1,512,1536,0.962711928,0.899606144
MHHL,standing,T008,Train,,2,1024,2048,1.046778611,0.849746509
MHHL,standing,T008,Train,,3,1536,2560,0.984805419,0.877123751
MHHL,standing,T008,Train,,4,2048,3072,1.063511076,0.915365306
MHHL,standing,T008,Train,,5,2560,3584,0.960129055,1.03288781
MHHL,standing,T008,Train,,6,3072,4096,0.971529142,0.965102542
MHHL,standing,T008,Train,,7,3584,4608,1.040984221,0.796754127
MHHL,standing,T008,Train,,8,4096,5120,0.930435004,0.822083272
MHHL,standing,T009,FoodCourt,,0,0,1024,1.372929094,1.290529701
MHHL,standing,T009,FoodCourt,,1,512,1536,1.025489755,0.882500907
MHHL,standing,T009,FoodCourt,,2,1024,2048,1.068084871,0.905384248
MHHL,standing,T009,FoodCourt,,3,1536,2560,0.875652819,0.941355022
MHHL,standing,T009,FoodCourt,,4,2048,3072,0.989767147,0.899932792
MHHL,standing,T009,FoodCourt,,5,2560,3584,1.020703009,0.850370924
MHHL,standing,T009,FoodCourt,,6,3072,4096,1.000807138,0.869777649
MHHL,standing,T009,FoodCourt,,7,3584,4608,0.825135712,0.894878158
MHHL,standing,T009,FoodCourt,,8,4096,5120,0.811592066,0.878019427
MHHL,sitting,T012,NoMusicParty,,0,0,1024,1.231585034,1.027981177
MHHL,sitting,T012,NoMusicParty,,1,512,1536,1.208153862,1.032626408
MHHL,sitting,T012,NoMusicParty,,2,1024,2048,0.918939855,1.00680382
MHHL,sitting,T012,NoMusicParty,,3,1536,2560,0.919676864,1.125880898
MHHL,sitting,T012,NoMusicParty,,4,2048,3072,1.264237366,1.376760735
MHHL,sitting,T012,NoMusicParty,,5,2560,3584,1.268400903,1.230558482
MHHL,sitting,T012,NoMusicParty,,6,3072,4096,1.206919391,1.02128395
MHHL,sitting,T012,NoMusicParty,,7,3584,4608,1.075901862,1.089328692
MHHL,sitting,T012,NoMusicParty,,8,4096,5120,1.174313353,1.258574496
MHHL,sitting,T013,Cafe,,0,0,1024,1.142400228,1.286220308
MHHL,sitting,T013,Cafe,,1,512,1536,1.154190307,1.171730375
MHHL,sitting,T013,Cafe,,2,1024,2048,0.947984351,1.002830708
MHHL,sitting,T013,Cafe,,3,1536,2560,0.936118816,1.105443763
MHHL,sitting,T013,Cafe,,4,2048,3072,0.921489728,0.797110656
MHHL,sitting,T013,Cafe,,5,2560,3584,0.982273172,0.921514245
MHHL,sitting,T013,Cafe,,6,3072,4096,0.980067131,0.983818213
MHHL,sitting,T013,Cafe,,7,3584,4608,0.800128041,1.033904697
MHHL,sitting,T013,Cafe,,8,4096,5120,0.791025955,1.091580105
MHHL,sitting,T014,Living,,0,0,1024,0.938133576,0.897916259
MHHL,sitting,T014,Living,,1,512,1536,1.018617645,0.83795661
MHHL,sitting,T014,Living,,2,1024,2048,1.014263661,1.090266399
MHHL,sitting,T014,Living,,3,1536,2560,1.032722627,1.001074256
MHHL,sitting,T014,Living,,4,2048,3072,1.030650645,0.84544674
MHHL,sitting,T014,Living,,5,2560,3584,1.013072054,0.961937618
MHHL,sitting,T014,Living,,6,3072,4096,1.07603243,0.978695536
MHHL,sitting,T014,Living,,7,3584,4608,1.116265586,0.924874879
MHHL,sitting,T014,Living,,8,4096,5120,0.972720594,0.928410957
MHHL,sitting,T015,Train,,0,0,1024,1.170819012,1.062388414
MHHL,sitting,T015,Train,,1,512,1536,1.218812928,1.101709294
MHHL,sitting,T015,Train,,2,1024,2048,1.077536155,1.176629938
MHHL,sitting,T015,Train,,3,1536,2560,0.982049485,1.13128741
MHHL,sitting,T015,Train,,4,2048,3072,0.883902247,1.14042997
MHHL,sitting,T015,Train,,5,2560,3584,0.909281967,1.040279735
MHHL,sitting,T015,Train,,6,3072,4096,0.895064416,1.06205445
MHHL,sitting,T015,Train,,7,3584,4608,0.817586893,1.057828305
MHHL,sitting,T015,Train,,8,4096,5120,0.973093891,1.114066066
MHHL,sitting,T016,MusicParty,,0,0,1024,1.176753145,1.071011863
MHHL,sitting,T016,MusicParty,,1,512,1536,1.080433592,1.008732874
MHHL,sitting,T016,MusicParty,,2,1024,2048,1.034928305,0.927312803
MHHL,sitting,T016,MusicParty,,3,1536,2560,1.024034232,0.80905516
MHHL,sitting,T016,MusicParty,,4,2048,3072,1.171342521,0.967937685
MHHL,sitting,T016,MusicParty,,5,2560,3584,1.110818147,1.057514227
MHHL,sitting,T016,MusicParty,,6,3072,4096,0.907098444,1.057156768
MHHL,sitting,T016,MusicParty,,7,3584,4608,1.10576432,0.956111215
MHHL,sitting,T016,MusicParty,,8,4096,5120,1.113314164,0.722832579
MHHL,sitting,T017,Library,,0,0,1024,1.162449566,1.250078458
MHHL,sitting,T017,Library,,1,512,1536,1.092475596,1.288486493
MHHL,sitting,T017,Library,,2,1024,2048,1.056720807,0.881238064
MHHL,sitting,T017,Library,,3,1536,2560,1.085183322,1.154468497
MHHL,sitting,T017,Library,,4,2048,3072,0.869922176,1.157880763
MHHL,sitting,T017,Library,,5,2560,3584,1.074676825,0.704883133
MHHL,sitting,T017,Library,,6,3072,4096,1.174428365,0.691743366
MHHL,sitting,T017,Library,,7,3584,4608,1.131933005,1.098474874
MHHL,sitting,T017,Library,,8,4096,5120,1.027947603,1.122497618
MHHL,sitting,T018,FoodCourt,,0,0,1024,1.015354334,1.130415308
MHHL,sitting,T018,FoodCourt,,1,512,1536,0.857118678,0.805755675
MHHL,sitting,T018,FoodCourt,,2,1024,2048,0.873927928,0.959021087
MHHL,sitting,T018,FoodCourt,,3,1536,2560,0.949542632,0.767311459
MHHL,sitting,T018,FoodCourt,,4,2048,3072,1.064973242,0.859440686
MHHL,sitting,T018,FoodCourt,,5,2560,3584,1.115254023,1.14743565
MHHL,sitting,T018,FoodCourt,,6,3072,4096,1.094089181,0.869525319
MHHL,sitting,T018,FoodCourt,,7,3584,4608,1.126269614,0.834362069
MHHL,sitting,T018,FoodCourt,,8,4096,5120,1.140940158,0.918862082
MORO,sitting,T003,FoodCourt,,0,0,1024,0.855892579,1.054930804
MORO,sitting,T003,FoodCourt,,1,512,1536,0.990974702,1.140615744
MORO,sitting,T003,FoodCourt,,2,1024,2048,0.847043844,1.364792435
MORO,sitting,T003,FoodCourt,,3,1536,2560,0.922533992,1.376416619
MORO,sitting,T003,FoodCourt,,4,2048,3072,0.851895042,1.27561147
MORO,sitting,T003,FoodCourt,,5,2560,3584,0.951295531,1.246343294
MORO,sitting,T003,FoodCourt,,6,3072,4096,1.176931925,1.40075774
MORO,sitting,T003,FoodCourt,,7,3584,4608,1.22169802,1.353358619
MORO,sitting,T003,FoodCourt,,8,4096,5120,1.06258975,1.357106564
MORO,sitting,T004,MusicParty,,0,0,1024,1.082171849,1.369737884
MORO,sitting,T004,MusicParty,,1,512,1536,0.928690355,1.309820325
MORO,sitting,T004,MusicParty,,2,1024,2048,1.427104389,1.366891926
MORO,sitting,T004,MusicParty,,3,1536,2560,1.357524285,1.453216171
MORO,sitting,T004,MusicParty,,4,2048,3072,1.078315031,1.48905473
MORO,sitting,T004,MusicParty,,5,2560,3584,1.109465988,1.327011058
MORO,sitting,T004,MusicParty,,6,3072,4096,1.328726233,1.354159074
MORO,sitting,T004,MusicParty,,7,3584,4608,1.385126821,1.330550023
MORO,sitting,T004,MusicParty,,8,4096,5120,1.061862437,1.172441003
MORO,sitting,T005,Train,,0,0,1024,1.401781301,1.179737949
MORO,sitting,T005,Train,,1,512,1536,1.225391083,1.146938208
MORO,sitting,T005,Train,,2,1024,2048,0.856844783,1.196306573
MORO,sitting,T005,Train,,3,1536,2560,0.936879624,1.226441675
MORO,sitting,T005,Train,,4,2048,3072,0.978538786,1.16341352
MORO,sitting,T005,Train,,5,2560,3584,0.817861098,1.054569547
MORO,sitting,T005,Train,,6,3072,4096,0.689189363,1.301968248
MORO,sitting,T005,Train,,7,3584,4608,0.788050072,1.25959447
MORO,sitting,T005,Train,,8,4096,5120,0.974371516,0.658849759
MORO,sitting,T006,Library,,0,0,1024,1.030502237,1.050621167
MORO,sitting,T006,Library,,1,512,1536,0.936099674,0.762959565
MORO,sitting,T006,Library,,2,1024,2048,0.909110713,0.916090707
MORO,sitting,T006,Library,,3,1536,2560,1.019670396,1.111155378
MORO,sitting,T006,Library,,4,2048,3072,1.057790629,1.093805035
MORO,sitting,T006,Library,,5,2560,3584,1.124473868,0.943446103
MORO,sitting,T006,Library,,6,3072,4096,1.069918522,1.118594082
MORO,sitting,T006,Library,,7,3584,4608,0.942080214,1.123161474
MORO,sitting,T006,Library,,8,4096,5120,0.934029234,0.953089762
MORO,sitting,T007,NoMusicParty,,0,0,1024,1.330854604,1.183337014
MORO,sitting,T007,NoMusicParty,,1,512,1536,1.043655732,1.139428466
MORO,sitting,T007,NoMusicParty,,2,1024,2048,1.082680315,1.291040677
MORO,sitting,T007,NoMusicParty,,3,1536,2560,0.967243498,1.379916297
MORO,sitting,T007,NoMusicParty,,4,2048,3072,0.946492773,1.478685081
MORO,sitting,T007,NoMusicParty,,5,2560,3584,1.193030741,1.274848802
MORO,sitting,T007,NoMusicParty,,6,3072,4096,1.224444022,1.153359502
MORO,sitting,T007,NoMusicParty,,7,3584,4608,0.965174057,1.073576857
MORO,sitting,T007,NoMusicParty,,8,4096,5120,1.036272072,1.146343783
MORO,sitting,T008,Living,,0,0,1024,0.884828092,1.032656215
MORO,sitting,T008,Living,,1,512,1536,0.972185727,1.093245799
MORO,sitting,T008,Living,,2,1024,2048,0.897790905,1.069645495
MORO,sitting,T008,Living,,3,1536,2560,0.837985385,0.994117685
MORO,sitting,T008,Living,,4,2048,3072,0.767936795,0.887106071
MORO,sitting,T008,Living,,5,2560,3584,0.898959879,1.0032153
MORO,sitting,T008,Living,,6,3072,4096,0.957415197,1.012492961
MORO,sitting,T008,Living,,7,3584,4608,1.01429507,0.943157904
MORO,sitting,T008,Living,,8,4096,5120,0.821005294,0.928975788
MORO,sitting,T009,Cafe,,0,0,1024,0.92983966,0.992287798
MORO,sitting,T009,Cafe,,1,512,1536,1.212634135,1.130415167
MORO,sitting,T009,Cafe,,2,1024,2048,1.397864295,1.149366114
MORO,sitting,T009,Cafe,,3,1536,2560,1.278113515,1.155697385
MORO,sitting,T009,Cafe,,4,2048,3072,1.135052037,1.132223155
MORO,sitting,T009,Cafe,,5,2560,3584,1.076322977,1.057626316
MORO,sitting,T009,Cafe,,6,3072,4096,1.141654775,1.193673106
MORO,sitting,T009,Cafe,,7,3584,4608,1.098083845,1.183515363
MORO,sitting,T009,Cafe,,8,4096,5120,1.038058871,1.100980884
MORO,standing,T012,NoMusicParty,,0,0,1024,1.177709131,1.342548666
MORO,standing,T012,NoMusicParty,,1,512,1536,0.918776554,1.218453978
MORO,standing,T012,NoMusicParty,,2,1024,2048,0.907861278,1.289202263
MORO,standing,T012,NoMusicParty,,3,1536,2560,0.883560353,1.181268699
MORO,standing,T012,NoMusicParty,,4,2048,3072,0.935916171,1.292879371
MORO,standing,T012,NoMusicParty,,5,2560,3584,0.976104798,1.408010758
MORO,standing,T012,NoMusicParty,,6,3072,4096,0.939025335,1.37252324
MORO,standing,T012,NoMusicParty,,7,3584,4608,0.870974312,1.371594526
MORO,standing,T012,NoMusicParty,,8,4096,5120,0.836537807,1.314194696
MORO,standing,T013,FoodCourt,,0,0,1024,1.036775921,1.49187432
MORO,standing,T013,FoodCourt,,1,512,1536,0.958491962,1.25038989
MORO,standing,T013,FoodCourt,,2,1024,2048,0.753568282,1.227501353
MORO,standing,T013,FoodCourt,,3,1536,2560,0.707994037,1.175351131
MORO,standing,T013,FoodCourt,,4,2048,3072,0.871368224,1.017602163
MORO,standing,T013,FoodCourt,,5,2560,3584,0.917745796,1.142633397
MORO,standing,T013,FoodCourt,,6,3072,4096,0.848346925,1.337659952
MORO,standing,T013,FoodCourt,,7,3584,4608,0.887921994,1.350216047
MORO,standing,T013,FoodCourt,,8,4096,5120,0.905213021,1.207659933
MORO,standing,T014,Living,,0,0,1024,0.685219611,1.061533476
MORO,standing,T014,Living,,1,512,1536,0.948162073,0.824449481
MORO,standing,T014,Living,,2,1024,2048,1.066605883,0.869193988
MORO,standing,T014,Living,,3,1536,2560,0.895781514,0.804359679
MORO,standing,T014,Living,,4,2048,3072,0.88666646,0.888298064
MORO,standing,T014,Living,,5,2560,3584,0.825611138,0.898074527
MORO,standing,T014,Living,,6,3072,4096,0.77353849,0.973198356
MORO,standing,T014,Living,,7,3584,4608,0.930666967,1.015489898
MORO,standing,T014,Living,,8,4096,5120,0.905304917,1.094353858
MORO,standing,T015,Cafe,,0,0,1024,1.0531083,0.791785238
MORO,standing,T015,Cafe,,1,512,1536,0.977319992,0.807397947
MORO,standing,T015,Cafe,,2,1024,2048,0.868598696,0.849292245
