pair	cond	env	num_windows	alpha_p1	alpha_p2
15	0	Living	8	0.776137065	0.870184087
15	0	Library	0	0.927041656	0.870180427
15	0	Library	1	0.831912293	1.004833503
15	0	Library	2	0.886956326	1.091514915
15	0	Library	3	0.847588232	1.095843479
15	0	Library	4	0.710364837	1.070850208
15	0	Library	5	0.8674234	1.017370102
15	0	Library	6	0.932166884	0.737433732
15	0	Library	7	0.877518836	0.717923973
15	0	Library	8	0.926346836	0.665331144
15	1	MusicParty	0	1.522272303	1.023341215
15	1	MusicParty	1	1.390226522	0.914790398
15	1	MusicParty	2	1.39720126	0.848949785
15	1	MusicParty	3	1.326875382	0.758469939
15	1	MusicParty	4	1.25770104	0.810458041
15	1	MusicParty	5	1.034892606	0.899953868
15	1	MusicParty	6	1.309345758	1.045669524
15	1	MusicParty	7	1.340493995	1.210095995
15	1	MusicParty	8	1.269334768	1.184527126
15	1	Living	0	1.327439328	0.955307901
15	1	Living	1	1.41061463	0.664644391
15	1	Living	2	1.42312214	0.714092456
15	1	Living	3	1.467860386	0.662036539
15	1	Living	4	1.529832116	0.839807168
15	1	Living	5	1.455765472	0.922442333
15	1	Living	6	1.414999461	0.889097216
15	1	Living	7	1.460517282	0.821412844
15	1	Living	8	1.306848778	0.814893813
15	1	Train	0	1.358419293	0.979431961
15	1	Train	1	1.097305487	1.073174793
15	1	Train	2	1.248420518	0.969409132
15	1	Train	3	1.346353784	0.875984189
15	1	Train	4	1.215507429	0.889501593
15	1	Train	5	0.998324724	1.106156255
15	1	Train	6	1.333863289	1.022872442
15	1	Train	7	1.38646534	0.750138749
15	1	Train	8	1.314024325	0.96829609
15	1	FoodCourt	0	1.030517853	1.013118903
15	1	FoodCourt	1	1.048207608	1.196228869
15	1	FoodCourt	2	1.313818027	1.040562655
15	1	FoodCourt	3	1.364303328	0.859156807
15	1	FoodCourt	4	1.361943721	0.883076917
15	1	FoodCourt	5	1.390810577	0.964061955
15	1	FoodCourt	6	1.271768707	1.024501259
15	1	FoodCourt	7	1.303584788	1.034596644
15	1	FoodCourt	8	1.359847653	1.138987775
15	1	Cafe	0	0.973601907	1.032224703
15	1	Cafe	1	1.099165097	0.865060235
15	1	Cafe	2	1.064042871	0.94198853
15	1	Cafe	3	1.189139816	0.89245541
15	1	Cafe	4	1.221591942	0.88012641
15	1	Cafe	5	0.752516703	0.941586135
15	1	Cafe	6	1.005228077	0.919905479
15	1	Cafe	7	1.281455649	1.136388484
15	1	Cafe	8	1.360699614	1.183300117
15	1	NoMusicParty	0	1.371164063	1.089470993
15	1	NoMusicParty	1	1.424711131	0.983987888
15	1	NoMusicParty	2	1.413836537	1.200384223
15	1	NoMusicParty	3	1.276354252	1.144703813
15	1	NoMusicParty	4	0.919614177	0.984708801
15	1	NoMusicParty	5	1.119754188	0.826825088
15	1	NoMusicParty	6	1.043373466	1.031539303
15	1	NoMusicParty	7	1.056859719	1.178521239
15	1	NoMusicParty	8	0.990656826	0.918235103
15	1	Library	0	0.733566234	0.764712284
15	1	Library	1	0.984456488	0.759737426
15	1	Library	2	1.067872318	0.750908492
15	1	Library	3	0.748477589	0.899393508
15	1	Library	4	0.992550348	0.917754235
15	1	Library	5	1.238446475	1.043721226
15	1	Library	6	1.299632747	1.003604343
15	1	Library	7	1.158045694	1.055728822
15	1	Library	8	1.341378449	1.028684202
16	1	Cafe	0	1.096534216	0.739894006
16	1	Cafe	1	1.09364259	0.989044402
16	1	Cafe	2	1.065934786	0.918516423
16	1	Cafe	3	1.02536808	0.907439075
16	1	Cafe	4	1.032230773	0.816444542
16	1	Cafe	5	0.942847124	0.831050069
16	1	Cafe	6	0.924688993	0.818255413
16	1	Cafe	7	0.9454268	0.74635659
16	1	Cafe	8	1.051050327	0.781792868
16	1	Living	0	1.062425436	1.056243815
16	1	Living	1	1.046374047	0.820215091
16	1	Living	2	1.095571539	0.718707597
16	1	Living	3	0.997805053	0.76532501
16	1	Living	4	1.066787923	0.944040674
16	1	Living	5	1.119334512	0.84963392
16	1	Living	6	1.049254736	0.773126785
16	1	Living	7	1.004156869	0.8472924
16	1	Living	8	0.881889006	0.903936432
16	1	MusicParty	0	1.253236471	0.964862585
16	1	MusicParty	1	1.276971662	1.122604541
16	1	MusicParty	2	1.205765152	1.197657086
16	1	MusicParty	3	1.186394135	1.021802337
16	1	MusicParty	4	1.121459343	0.846814664
16	1	MusicParty	5	1.310458741	0.9065487
16	1	MusicParty	6	1.248875667	0.743823655
16	1	MusicParty	7	1.079974328	0.982175492
16	1	MusicParty	8	1.193614427	1.029930192
16	1	FoodCourt	0	0.929569363	0.785053149
16	1	FoodCourt	1	1.009628195	0.989302633
16	1	FoodCourt	2	1.049981843	0.982269236
16	1	FoodCourt	3	1.045455674	1.135339301
16	1	FoodCourt	4	1.027279704	1.161114491
16	1	FoodCourt	5	1.034037264	1.164176938
16	1	FoodCourt	6	0.879971965	0.7313414
16	1	FoodCourt	7	0.837417911	0.721212498
16	1	FoodCourt	8	1.024323485	0.849571438
16	1	Library	0	1.181810198	0.712921378
16	1	Library	1	1.013191224	0.7728948
16	1	Library	2	0.936395819	0.96156996
16	1	Library	3	0.896586075	0.79655261
16	1	Library	4	1.021557928	0.900884402
16	1	Library	5	1.143262208	0.947329304
16	1	Library	6	1.123616464	1.048686889
16	1	Library	7	1.093395756	1.053056571
16	1	Library	8	1.078558989	0.756732136
16	1	NoMusicParty	0	1.306942614	1.166520874
16	1	NoMusicParty	1	1.086137265	0.803630251
16	1	NoMusicParty	2	0.942362307	0.650216356
16	1	NoMusicParty	3	0.993445044	0.848467558
16	1	NoMusicParty	4	0.952703621	0.979879718
16	1	NoMusicParty	5	1.056295063	1.029334081
16	1	NoMusicParty	6	1.09120617	1.091846846
16	1	NoMusicParty	7	1.091763046	1.010236413
16	1	NoMusicParty	8	1.011047296	0.814469334
16	1	Train	0	1.205150578	1.28853845
16	1	Train	1	0.993208667	0.950030148
16	1	Train	2	1.083046595	0.864370598
16	1	Train	3	1.221061235	0.903644564
16	1	Train	4	1.251996692	0.884544157
16	1	Train	5	1.220560675	0.820465376
16	1	Train	6	1.066109891	0.894446034
16	1	Train	7	0.967311989	0.926588898
16	1	Train	8	1.097756131	0.955377576
16	0	Cafe	0	1.046408683	0.852365488
16	0	Cafe	1	1.103611138	0.931317067
16	0	Cafe	2	1.080647896	0.736103829
16	0	Cafe	3	0.960610917	0.654036079
16	0	Cafe	4	1.197643701	0.788914189
16	0	Cafe	5	1.216304783	1.01328137
16	0	Cafe	6	0.995039405	1.018328351
16	0	Cafe	7	0.929601108	0.940394786
16	0	Cafe	8	1.08267748	0.968799592
16	0	FoodCourt	0	1.176333977	0.853716346
16	0	FoodCourt	1	1.240197118	1.21936369
16	0	FoodCourt	2	1.191668636	1.270912481
16	0	FoodCourt	3	1.117980555	1.088516658
16	0	FoodCourt	4	1.017472985	1.006846836
16	0	FoodCourt	5	1.039027258	1.061806003
16	0	FoodCourt	6	1.084426734	0.899057586
16	0	FoodCourt	7	1.113345841	0.872685367
16	0	FoodCourt	8	1.086412904	0.918642275
16	0	Living	0	1.07834474	1.276144402
16	0	Living	1	1.093894005	0.942422151
16	0	Living	2	1.257393033	0.962249072
16	0	Living	3	1.14206892	1.070735859
16	0	Living	4	0.999520628	1.051571964
16	0	Living	5	1.12397419	0.992324327
16	0	Living	6	1.184586941	1.015540165
16	0	Living	7	1.205311143	1.043668745
16	0	Living	8	1.091077655	0.852272338
16	0	MusicParty	0	1.179287635	1.370670294
16	0	MusicParty	1	1.202723445	0.952893335
16	0	MusicParty	2	1.134490572	0.871357363
16	0	MusicParty	3	1.025499711	0.828129995
16	0	MusicParty	4	1.052233618	1.02795572
16	0	MusicParty	5	0.959245404	1.02583573
16	0	MusicParty	6	1.0003558	0.841203056
16	0	MusicParty	7	0.972035312	0.919932451
16	0	MusicParty	8	0.953936765	0.940930856
16	0	Library	0	0.893404801	0.932425821
16	0	Library	1	1.338474729	0.858495752
16	0	Library	2	1.323730526	0.818409305
16	0	Library	3	1.316405307	0.918015373
16	0	Library	4	1.298825321	0.99414401
16	0	Library	5	1.240761965	1.054632687
16	0	Library	6	1.15315274	0.833306428
16	0	Library	7	1.124322153	0.807630078
16	0	Library	8	1.03199196	0.895908396
16	0	NoMusicParty	0	1.141739788	1.164183354
16	0	NoMusicParty	1	1.255882334	1.038343634
16	0	NoMusicParty	2	1.268410975	1.074657933
16	0	NoMusicParty	3	1.041668398	0.98325091
16	0	NoMusicParty	4	1.075407766	0.995129509
16	0	NoMusicParty	5	1.243054876	0.813531697
16	0	NoMusicParty	6	1.208043839	1.062724317
16	0	NoMusicParty	7	1.243747638	1.443682021
16	0	NoMusicParty	8	1.327761094	1.330471639
16	0	Train	0	1.28067223	0.982783153
16	0	Train	1	1.174004067	1.083597454
16	0	Train	2	1.362846481	1.112866998
16	0	Train	3	1.378403104	1.057556205
16	0	Train	4	1.034439213	0.775475364
16	0	Train	5	1.083392316	0.768455957
16	0	Train	6	1.111276291	1.305707685
16	0	Train	7	1.311064282	1.369464493
16	0	Train	8	1.383139937	0.856171943
17	1	Cafe	0	1.053478198	0.874945014
17	1	Cafe	1	1.071900999	0.896724599
17	1	Cafe	2	0.673391749	0.753874976
17	1	Cafe	3	1.093094427	0.777080621
17	1	Cafe	4	1.150347021	0.865559111
17	1	Cafe	5	0.965643143	0.79718057
17	1	Cafe	6	0.957541658	0.754994353
17	1	Cafe	7	1.081498173	0.775785164
17	1	Cafe	8	1.061383742	0.782288119
17	1	MusicParty	0	1.435045752	1.230211359
17	1	MusicParty	1	0.878519553	0.792458413
17	1	MusicParty	2	0.955566632	0.811733042
17	1	MusicParty	3	1.038414668	0.879506589
17	1	MusicParty	4	0.891464695	0.838416301
17	1	MusicParty	5	0.871991932	0.843373929
17	1	MusicParty	6	1.006214077	0.935282553
17	1	MusicParty	7	0.976411142	0.803675678
17	1	MusicParty	8	1.038342698	0.917293042
17	1	NoMusicParty	0	1.479303279	1.240454521
17	1	NoMusicParty	1	0.86171014	0.823371144
17	1	NoMusicParty	2	0.942228059	0.972827288
17	1	NoMusicParty	3	1.045533145	1.116962475
17	1	NoMusicParty	4	0.987163957	0.896216918
17	1	NoMusicParty	5	1.085224673	0.839362354
17	1	NoMusicParty	6	0.995809961	0.919523674
17	1	NoMusicParty	7	0.830055066	0.907182165
17	1	NoMusicParty	8	0.845171035	0.889538714
17	1	Living	0	0.875774983	0.665608996
17	1	Living	1	0.941483439	0.717371843
17	1	Living	2	0.906823043	0.594132235
17	1	Living	3	0.821318815	0.689078782
17	1	Living	4	0.898679446	0.780973738
17	1	Living	5	1.019116745	0.701088351
17	1	Living	6	0.991080158	0.673692383
17	1	Living	7	0.954411071	0.67101848
17	1	Living	8	1.048386049	0.682913723
17	1	Library	0	0.97591261	0.700252371
17	1	Library	1	0.811240248	0.732064843
17	1	Library	2	0.840672053	0.666603729
17	1	Library	3	0.866988993	0.699825314
17	1	Library	4	1.004826131	0.772153594
17	1	Library	5	1.112748353	0.763687877
17	1	Library	6	0.949984452	0.578177721
17	1	Library	7	0.86182034	0.687424134
17	1	Library	8	0.96346004	0.901293463
17	1	Train	0	1.324169935	1.251908302
17	1	Train	1	0.962711928	0.899606144
17	1	Train	2	1.046778611	0.849746509
17	1	Train	3	0.984805419	0.877123751
17	1	Train	4	1.063511076	0.915365306
17	1	Train	5	0.960129055	1.03288781
17	1	Train	6	0.971529142	0.965102542
17	1	Train	7	1.040984221	0.796754127
17	1	Train	8	0.930435004	0.822083272
17	1	FoodCourt	0	1.372929094	1.290529701
17	1	FoodCourt	1	1.025489755	0.882500907
17	1	FoodCourt	2	1.068084871	0.905384248
17	1	FoodCourt	3	0.875652819	0.941355022
17	1	FoodCourt	4	0.989767147	0.899932792
17	1	FoodCourt	5	1.020703009	0.850370924
17	1	FoodCourt	6	1.000807138	0.869777649
17	1	FoodCourt	7	0.825135712	0.894878158
17	1	FoodCourt	8	0.811592066	0.878019427
17	0	NoMusicParty	0	1.231585034	1.027981177
17	0	NoMusicParty	1	1.208153862	1.032626408
17	0	NoMusicParty	2	0.918939855	1.00680382
17	0	NoMusicParty	3	0.919676864	1.125880898
17	0	NoMusicParty	4	1.264237366	1.376760735
17	0	NoMusicParty	5	1.268400903	1.230558482
17	0	NoMusicParty	6	1.206919391	1.02128395
17	0	NoMusicParty	7	1.075901862	1.089328692
17	0	NoMusicParty	8	1.174313353	1.258574496
17	0	Cafe	0	1.142400228	1.286220308
17	0	Cafe	1	1.154190307	1.171730375
17	0	Cafe	2	0.947984351	1.002830708
17	0	Cafe	3	0.936118816	1.105443763
17	0	Cafe	4	0.921489728	0.797110656
17	0	Cafe	5	0.982273172	0.921514245
17	0	Cafe	6	0.980067131	0.983818213
17	0	Cafe	7	0.800128041	1.033904697
17	0	Cafe	8	0.791025955	1.091580105
17	0	Living	0	0.938133576	0.897916259
17	0	Living	1	1.018617645	0.83795661
17	0	Living	2	1.014263661	1.090266399
17	0	Living	3	1.032722627	1.001074256
17	0	Living	4	1.030650645	0.84544674
17	0	Living	5	1.013072054	0.961937618
17	0	Living	6	1.07603243	0.978695536
17	0	Living	7	1.116265586	0.924874879
17	0	Living	8	0.972720594	0.928410957
17	0	Train	0	1.170819012	1.062388414
17	0	Train	1	1.218812928	1.101709294
17	0	Train	2	1.077536155	1.176629938
17	0	Train	3	0.982049485	1.13128741
17	0	Train	4	0.883902247	1.14042997
17	0	Train	5	0.909281967	1.040279735
17	0	Train	6	0.895064416	1.06205445
17	0	Train	7	0.817586893	1.057828305
17	0	Train	8	0.973093891	1.114066066
17	0	MusicParty	0	1.176753145	1.071011863
17	0	MusicParty	1	1.080433592	1.008732874
17	0	MusicParty	2	1.034928305	0.927312803
17	0	MusicParty	3	1.024034232	0.80905516
17	0	MusicParty	4	1.171342521	0.967937685
17	0	MusicParty	5	1.110818147	1.057514227
17	0	MusicParty	6	0.907098444	1.057156768
17	0	MusicParty	7	1.10576432	0.956111215
17	0	MusicParty	8	1.113314164	0.722832579
17	0	Library	0	1.162449566	1.250078458
17	0	Library	1	1.092475596	1.288486493
17	0	Library	2	1.056720807	0.881238064
17	0	Library	3	1.085183322	1.154468497
17	0	Library	4	0.869922176	1.157880763
17	0	Library	5	1.074676825	0.704883133
17	0	Library	6	1.174428365	0.691743366
17	0	Library	7	1.131933005	1.098474874
17	0	Library	8	1.027947603	1.122497618
17	0	FoodCourt	0	1.015354334	1.130415308
17	0	FoodCourt	1	0.857118678	0.805755675
17	0	FoodCourt	2	0.873927928	0.959021087
17	0	FoodCourt	3	0.949542632	0.767311459
17	0	FoodCourt	4	1.064973242	0.859440686
17	0	FoodCourt	5	1.115254023	1.14743565
17	0	FoodCourt	6	1.094089181	0.869525319
17	0	FoodCourt	7	1.126269614	0.834362069
17	0	FoodCourt	8	1.140940158	0.918862082
18	0	FoodCourt	0	0.855892579	1.054930804
18	0	FoodCourt	1	0.990974702	1.140615744
18	0	FoodCourt	2	0.847043844	1.364792435
18	0	FoodCourt	3	0.922533992	1.376416619
18	0	FoodCourt	4	0.851895042	1.27561147
18	0	FoodCourt	5	0.951295531	1.246343294
18	0	FoodCourt	6	1.176931925	1.40075774
18	0	FoodCourt	7	1.22169802	1.353358619
18	0	FoodCourt	8	1.06258975	1.357106564
18	0	MusicParty	0	1.082171849	1.369737884
18	0	MusicParty	1	0.928690355	1.309820325
18	0	MusicParty	2	1.427104389	1.366891926
18	0	MusicParty	3	1.357524285	1.453216171
18	0	MusicParty	4	1.078315031	1.48905473
18	0	MusicParty	5	1.109465988	1.327011058
18	0	MusicParty	6	1.328726233	1.354159074
18	0	MusicParty	7	1.385126821	1.330550023
18	0	MusicParty	8	1.061862437	1.172441003
18	0	Train	0	1.401781301	1.179737949
18	0	Train	1	1.225391083	1.146938208
18	0	Train	2	0.856844783	1.196306573
18	0	Train	3	0.936879624	1.226441675
18	0	Train	4	0.978538786	1.16341352
18	0	Train	5	0.817861098	1.054569547
18	0	Train	6	0.689189363	1.301968248
18	0	Train	7	0.788050072	1.25959447
18	0	Train	8	0.974371516	0.658849759
18	0	Library	0	1.030502237	1.050621167
18	0	Library	1	0.936099674	0.762959565
18	0	Library	2	0.909110713	0.916090707
18	0	Library	3	1.019670396	1.111155378
18	0	Library	4	1.057790629	1.093805035
18	0	Library	5	1.124473868	0.943446103
18	0	Library	6	1.069918522	1.118594082
18	0	Library	7	0.942080214	1.123161474
18	0	Library	8	0.934029234	0.953089762
18	0	NoMusicParty	0	1.330854604	1.183337014
18	0	NoMusicParty	1	1.043655732	1.139428466
18	0	NoMusicParty	2	1.082680315	1.291040677
18	0	NoMusicParty	3	0.967243498	1.379916297
18	0	NoMusicParty	4	0.946492773	1.478685081
18	0	NoMusicParty	5	1.193030741	1.274848802
18	0	NoMusicParty	6	1.224444022	1.153359502
18	0	NoMusicParty	7	0.965174057	1.073576857
18	0	NoMusicParty	8	1.036272072	1.146343783
18	0	Living	0	0.884828092	1.032656215
18	0	Living	1	0.972185727	1.093245799
18	0	Living	2	0.897790905	1.069645495
18	0	Living	3	0.837985385	0.994117685
18	0	Living	4	0.767936795	0.887106071
18	0	Living	5	0.898959879	1.0032153
18	0	Living	6	0.957415197	1.012492961
18	0	Living	7	1.01429507	0.943157904
18	0	Living	8	0.821005294	0.928975788
18	0	Cafe	0	0.92983966	0.992287798
18	0	Cafe	1	1.212634135	1.130415167
18	0	Cafe	2	1.397864295	1.149366114
18	0	Cafe	3	1.278113515	1.155697385
18	0	Cafe	4	1.135052037	1.132223155
18	0	Cafe	5	1.076322977	1.057626316
18	0	Cafe	6	1.141654775	1.193673106
18	0	Cafe	7	1.098083845	1.183515363
18	0	Cafe	8	1.038058871	1.100980884
18	1	NoMusicParty	0	1.177709131	1.342548666
18	1	NoMusicParty	1	0.918776554	1.218453978
18	1	NoMusicParty	2	0.907861278	1.289202263
18	1	NoMusicParty	3	0.883560353	1.181268699
18	1	NoMusicParty	4	0.935916171	1.292879371
18	1	NoMusicParty	5	0.976104798	1.408010758
18	1	NoMusicParty	6	0.939025335	1.37252324
18	1	NoMusicParty	7	0.870974312	1.371594526
18	1	NoMusicParty	8	0.836537807	1.314194696
18	1	FoodCourt	0	1.036775921	1.49187432
18	1	FoodCourt	1	0.958491962	1.25038989
18	1	FoodCourt	2	0.753568282	1.227501353
18	1	FoodCourt	3	0.707994037	1.175351131
18	1	FoodCourt	4	0.871368224	1.017602163
18	1	FoodCourt	5	0.917745796	1.142633397
18	1	FoodCourt	6	0.848346925	1.337659952
18	1	FoodCourt	7	0.887921994	1.350216047
18	1	FoodCourt	8	0.905213021	1.207659933
18	1	Living	0	0.685219611	1.061533476
18	1	Living	1	0.948162073	0.824449481
18	1	Living	2	1.066605883	0.869193988
18	1	Living	3	0.895781514	0.804359679
18	1	Living	4	0.88666646	0.888298064
18	1	Living	5	0.825611138	0.898074527
18	1	Living	6	0.77353849	0.973198356
18	1	Living	7	0.930666967	1.015489898
18	1	Living	8	0.905304917	1.094353858
18	1	Cafe	0	1.0531083	0.791785238
18	1	Cafe	1	0.977319992	0.807397947
18	1	Cafe	2	0.868598696	0.849292245
18	1	Cafe	3	0.931060438	1.176931414
18	1	Cafe	4	1.185367659	1.121763396
18	1	Cafe	5	1.208433902	0.948408323
18	1	Cafe	6	1.05305384	1.116640867
18	1	Cafe	7	1.06908233	0.940573443
18	1	Cafe	8	1.006605411	0.856997329
18	1	MusicParty	0	1.230547252	1.092265163
18	1	MusicParty	1	1.149267492	1.145780028
18	1	MusicParty	2	1.160747707	1.173725566
18	1	MusicParty	3	1.149437834	1.292342568
18	1	MusicParty	4	1.281045486	1.142497537
18	1	MusicParty	5	1.224803745	1.012945273
18	1	MusicParty	6	1.306926096	1.061693681
18	1	MusicParty	7	1.21261945	1.252663509
18	1	MusicParty	8	1.391304838	1.151791439
18	1	Train	0	1.182062074	1.364208199
18	1	Train	1	1.216751933	1.089626788
18	1	Train	2	1.164531095	1.115725473
18	1	Train	3	1.029126109	0.998480726
18	1	Train	4	0.973922328	0.909129872
18	1	Train	5	1.11121572	0.870242541
18	1	Train	6	1.067899541	1.188407992
18	1	Train	7	0.96489307	1.182140656
18	1	Train	8	0.997614347	0.871570733
18	1	Library	0	1.121970866	0.95577653
18	1	Library	1	1.096796308	0.915844879
18	1	Library	2	1.015325685	0.928847182
18	1	Library	3	1.314322734	1.110090341
18	1	Library	4	1.356495299	1.345246177
18	1	Library	5	1.122856556	1.295149861
18	1	Library	6	1.256978453	1.21895914
18	1	Library	7	1.366144732	1.409410443
18	1	Library	8	1.14014321	1.17987533
19	0	NoMusicParty	0	1.325125182	1.185005973
19	0	NoMusicParty	1	1.203444458	0.861567494
19	0	NoMusicParty	2	1.065209789	0.648061572
19	0	NoMusicParty	3	1.049605672	0.614204581
19	0	NoMusicParty	4	0.90995436	0.933019944
19	0	NoMusicParty	5	1.074477385	1.034994343
19	0	NoMusicParty	6	1.214417233	0.9566481
19	0	NoMusicParty	7	1.138525428	0.905215593
19	0	NoMusicParty	8	1.281300115	0.845881742
19	0	Library	0	0.782088596	0.870944045
19	0	Library	1	1.019016996	1.022524884
19	0	Library	2	1.281482725	1.019133438
19	0	Library	3	0.821496384	0.80623312
19	0	Library	4	0.815055636	1.037906316
19	0	Library	5	0.814061765	1.076495685
19	0	Library	6	0.757584799	0.730761384
19	0	Library	7	0.78402372	0.811967262
19	0	Library	8	0.954276559	0.968761999
19	0	Living	0	0.98960442	0.843663819
19	0	Living	1	1.155876551	1.091960921
19	0	Living	2	1.209658248	0.98527131
19	0	Living	3	0.776747716	0.855369785
19	0	Living	4	0.765176949	0.975277188
19	0	Living	5	0.750305738	0.782631617
19	0	Living	6	0.750778513	0.788968113
19	0	Living	7	0.868012088	0.779925227
19	0	Living	8	0.899876027	0.835861684
19	0	Cafe	0	1.224779581	0.775783294
19	0	Cafe	1	1.010306429	0.881834289
19	0	Cafe	2	1.082252634	0.771574273
19	0	Cafe	3	0.901870515	0.732850498
19	0	Cafe	4	0.946822481	0.729525358
19	0	Cafe	5	1.065798766	0.972093509
19	0	Cafe	6	0.907078947	1.157830318
19	0	Cafe	7	1.221131756	1.116631995
19	0	Cafe	8	1.332971046	1.015914272
19	0	Train	0	1.329237754	1.034570944
19	0	Train	1	1.214956177	1.023757321
19	0	Train	2	0.952826068	1.125494616
19	0	Train	3	1.013145167	1.201770928
19	0	Train	4	1.09422246	0.932596965
19	0	Train	5	1.092572591	0.887365137
19	0	Train	6	1.260228919	0.913068426
19	0	Train	7	1.114984545	0.937030913
19	0	Train	8	1.094954544	1.056749698
19	0	FoodCourt	0	1.156625002	1.005316063
19	0	FoodCourt	1	0.893735721	1.029616697
19	0	FoodCourt	2	0.88476067	1.074367293
19	0	FoodCourt	3	1.039050712	1.137052502
19	0	FoodCourt	4	1.114276982	1.064247578
19	0	FoodCourt	5	1.171414963	0.886046952
19	0	FoodCourt	6	1.090542279	1.045064479
19	0	FoodCourt	7	0.85259128	1.147464736
19	0	FoodCourt	8	0.850005857	1.008765717
19	0	MusicParty	0	1.208253487	1.126940811
19	0	MusicParty	1	1.051076287	1.094242709
19	0	MusicParty	2	1.078753714	1.055204664
19	0	MusicParty	3	1.033073934	1.05214809
19	0	MusicParty	4	1.100566698	0.919839446
19	0	MusicParty	5	1.013867687	1.023830425
19	0	MusicParty	6	0.9728435	1.054700684
19	0	MusicParty	7	1.05025732	0.855596318
19	0	MusicParty	8	1.260790429	0.878826629
19	1	NoMusicParty	0	1.496966162	1.098369745
19	1	NoMusicParty	1	1.093991191	0.772175367
19	1	NoMusicParty	2	1.178047101	0.804590737
19	1	NoMusicParty	3	1.096344425	0.783406086
19	1	NoMusicParty	4	1.057019229	1.112252454
19	1	NoMusicParty	5	1.096068038	1.17797546
19	1	NoMusicParty	6	0.952102091	0.993232226
19	1	NoMusicParty	7	0.987825642	0.881577096
19	1	NoMusicParty	8	0.873423743	0.837167134
19	1	Library	0	1.233004985	1.110763018
19	1	Library	1	1.100567983	0.687905638
19	1	Library	2	0.967575495	0.613599232
19	1	Library	3	1.04853204	0.625483551
19	1	Library	4	1.074745865	0.671144795
19	1	Library	5	0.901090129	0.655362635
19	1	Library	6	0.909616221	0.77081918
19	1	Library	7	0.992431693	0.783669374
19	1	Library	8	1.047363984	0.636965503
19	1	Living	0	1.119088427	0.996893024
19	1	Living	1	0.823877584	0.776385055
19	1	Living	2	0.753612586	0.777984582
19	1	Living	3	0.902939335	0.857029775
19	1	Living	4	0.995801773	0.90999379
19	1	Living	5	1.083691942	0.891925683
19	1	Living	6	1.068824184	0.790097402
19	1	Living	7	0.990027554	0.944205302
19	1	Living	8	1.039621226	1.031388002
19	1	Train	0	1.350247466	1.136351001
19	1	Train	1	1.157783984	0.742369863
19	1	Train	2	0.957388156	0.701047447
19	1	Train	3	0.961587465	0.734929791
19	1	Train	4	1.102042039	0.696562376
19	1	Train	5	0.951035007	0.76689323
19	1	Train	6	1.016676768	0.811442309
19	1	Train	7	1.048611998	0.739827052
19	1	Train	8	0.984269235	0.752525651
19	1	FoodCourt	0	1.350686154	1.266851327
19	1	FoodCourt	1	1.281205291	0.872970209
19	1	FoodCourt	2	1.05158696	0.832346293
19	1	FoodCourt	3	1.05155451	1.082141341
19	1	FoodCourt	4	1.018876398	1.060847009
19	1	FoodCourt	5	0.962213831	0.802047018
19	1	FoodCourt	6	1.129129147	0.788076666
19	1	FoodCourt	7	1.051334083	0.826667016
19	1	FoodCourt	8	0.860116246	0.878434207
19	1	Cafe	0	1.091345324	1.118223746
19	1	Cafe	1	0.932311886	0.801592265
19	1	Cafe	2	0.778823861	0.95205614
19	1	Cafe	3	0.921960815	0.861044121
19	1	Cafe	4	0.817099974	0.742519672
19	1	Cafe	5	0.828707634	0.769869915
19	1	Cafe	6	0.956247173	0.765185853
19	1	Cafe	7	0.951672985	0.743387064
19	1	Cafe	8	1.040046769	0.70987799
19	1	MusicParty	0	1.364712066	1.268755157
19	1	MusicParty	1	0.987789002	1.226073693
19	1	MusicParty	2	0.870022553	1.082904865
19	1	MusicParty	3	0.87707892	1.062375622
19	1	MusicParty	4	1.045837365	1.089416265
19	1	MusicParty	5	1.081016188	1.076999263
19	1	MusicParty	6	1.089810915	1.231985201
19	1	MusicParty	7	1.067521814	1.097264367
19	1	MusicParty	8	1.000510554	1.058498012
20	0	NoMusicParty	0	0.949851985	1.272353963
20	0	NoMusicParty	1	1.300303014	1.19656167
20	0	NoMusicParty	2	1.335304303	1.140295582
20	0	NoMusicParty	3	1.189398163	1.136926416
20	0	NoMusicParty	4	1.184367812	1.197961837
20	0	NoMusicParty	5	1.372627863	1.352630943
20	0	NoMusicParty	6	1.071781268	1.150676188
20	0	NoMusicParty	7	1.049218424	1.23555131
20	0	NoMusicParty	8	1.321106938	1.317912304
20	0	MusicParty	0	1.059250161	1.301313057
20	0	MusicParty	1	0.856956917	1.092945962
20	0	MusicParty	2	0.832957347	1.008025701
20	0	MusicParty	3	0.858331842	0.993971341
20	0	MusicParty	4	0.97515265	1.056456761
20	0	MusicParty	5	1.304280472	1.224554088
20	0	MusicParty	6	1.280910629	1.212872459
20	0	MusicParty	7	1.406124459	1.29111544
20	0	MusicParty	8	1.331377379	1.17503096
20	0	Cafe	0	1.167038042	0.835936822
20	0	Cafe	1	1.207601549	0.759323753
20	0	Cafe	2	0.928512124	0.580780316
20	0	Cafe	3	1.02003133	0.838301787
20	0	Cafe	4	1.113139881	1.111646401
20	0	Cafe	5	1.007262812	1.052331144
20	0	Cafe	6	1.015486856	1.043920116
20	0	Cafe	7	1.111636299	0.889313577
20	0	Cafe	8	1.107694917	0.643554528
20	0	Living	0	1.060821696	1.088104967
20	0	Living	1	1.128953961	1.133811994
20	0	Living	2	1.006940372	0.880181293
